date,0 CE  0 PE,0 CE  -50 PE,0 CE  -100 PE,0 CE  -150 PE,0 CE  -200 PE,0 CE  -250 PE,0 CE  -300 PE,0 CE  -350 PE,0 CE  -400 PE,0 CE  -450 PE,0 CE  -500 PE,50 CE  0 PE,50 CE  -50 PE,50 CE  -100 PE,50 CE  -150 PE,50 CE  -200 PE,50 CE  -250 PE,50 CE  -300 PE,50 CE  -350 PE,50 CE  -400 PE,50 CE  -450 PE,50 CE  -500 PE,100 CE  0 PE,100 CE  -50 PE,100 CE  -100 PE,100 CE  -150 PE,100 CE  -200 PE,100 CE  -250 PE,100 CE  -300 PE,100 CE  -350 PE,100 CE  -400 PE,100 CE  -450 PE,100 CE  -500 PE,150 CE  0 PE,150 CE  -50 PE,150 CE  -100 PE,150 CE  -150 PE,150 CE  -200 PE,150 CE  -250 PE,150 CE  -300 PE,150 CE  -350 PE,150 CE  -400 PE,150 CE  -450 PE,150 CE  -500 PE,200 CE  0 PE,200 CE  -50 PE,200 CE  -100 PE,200 CE  -150 PE,200 CE  -200 PE,200 CE  -250 PE,200 CE  -300 PE,200 CE  -350 PE,200 CE  -400 PE,200 CE  -450 PE,200 CE  -500 PE,250 CE  0 PE,250 CE  -50 PE,250 CE  -100 PE,250 CE  -150 PE,250 CE  -200 PE,250 CE  -250 PE,250 CE  -300 PE,250 CE  -350 PE,250 CE  -400 PE,250 CE  -450 PE,250 CE  -500 PE,300 CE  0 PE,300 CE  -50 PE,300 CE  -100 PE,300 CE  -150 PE,300 CE  -200 PE,300 CE  -250 PE,300 CE  -300 PE,300 CE  -350 PE,300 CE  -400 PE,300 CE  -450 PE,300 CE  -500 PE,350 CE  0 PE,350 CE  -50 PE,350 CE  -100 PE,350 CE  -150 PE,350 CE  -200 PE,350 CE  -250 PE,350 CE  -300 PE,350 CE  -350 PE,350 CE  -400 PE,350 CE  -450 PE,350 CE  -500 PE,400 CE  0 PE,400 CE  -50 PE,400 CE  -100 PE,400 CE  -150 PE,400 CE  -200 PE,400 CE  -250 PE,400 CE  -300 PE,400 CE  -350 PE,400 CE  -400 PE,400 CE  -450 PE,400 CE  -500 PE,450 CE  0 PE,450 CE  -50 PE,450 CE  -100 PE,450 CE  -150 PE,450 CE  -200 PE,450 CE  -250 PE,450 CE  -300 PE,450 CE  -350 PE,450 CE  -400 PE,450 CE  -450 PE,450 CE  -500 PE,500 CE  0 PE,500 CE  -50 PE,500 CE  -100 PE,500 CE  -150 PE,500 CE  -200 PE,500 CE  -250 PE,500 CE  -300 PE,500 CE  -350 PE,500 CE  -400 PE,500 CE  -450 PE,500 CE  -500 PE
2025-10-28 09:15:00+05:30,0.5564624664749556,1.21699158852449,2.8796677352278626,2.7525125628140716,5.464051024352525,1.9608458961474025,6.085231214025868,4.030127133906905,5.075530643481654,6.062115211820695,4.385751734188832,0.3007564730039587,0.9612855950534931,2.6239617417568657,2.4968065693430748,5.208345030881528,1.7051399026764056,5.8295252205548715,3.7744211404359085,4.819824650010657,5.806409218349698,4.1300457407178355,1.3784179887672703,2.038947110816805,3.7016232575201773,3.5744680851063864,6.28600654664484,2.782801418439717,6.907186736318183,4.85208265619922,5.897486165773969,6.884070734113009,5.2077072564811475,5.903949903660892,6.564479025710426,8.227155172413799,8.100000000000009,10.811538461538461,7.308333333333339,11.432718651211804,9.377614571092842,10.423018080667589,11.40960264900663,9.733239171374768,-0.2920183940648149,0.3685107279847195,2.031186874688092,1.9040317022743012,4.615570163812755,1.112365035607632,5.236750353486098,3.181646273367135,4.227049782941883,5.213634351280923,3.537270873649062,0.6747525244635109,1.3352816465130453,2.997957793216418,2.870802620802627,5.582341082341081,2.0791359541359578,6.203521272014424,4.148417191895461,5.193820701470209,6.180405269809249,4.504041792177388,4.921795897417393,5.582325019466928,7.2450011661703,7.117845993756509,9.829384455294964,6.32617932708984,10.450564644968306,8.395460564849342,9.440864074424091,10.427448642763132,8.75108516513127,-0.5142701974059305,0.1462589246436039,1.8089350713469767,1.6817798989331856,4.393318360471639,0.8901132322665165,5.014498550144983,2.959394470026019,4.0047979796007676,4.991382547939808,3.3150190703079465,-0.8786718441710044,-0.21814272212147,1.4445334245819028,1.3173782521681117,4.028916713706566,0.5257115855014426,4.650096903379908,2.594992823260945,3.640396332835694,4.6269809011747345,2.9506174235428726,1.0817043191360718,1.7422334411856062,3.404909587888979,3.277754415475188,5.989292877013641,2.4860877488085187,6.610473066686985,4.555368986568022,5.6007724961427705,6.587357064481811,4.910993586849949,3.5201878457830755,4.18071696783261,5.843393114535982,5.716237942122191,8.427776403660644,4.924571275455523,9.048956593333989,6.993852513215025,8.039256022789774,9.025840591128814,7.3494771134969525
2025-10-28 09:16:00+05:30,0.585005954628637,1.4719515484504164,3.0694961878357305,2.761306532663315,5.453614224971013,2.5113065326633146,6.52895669072443,3.788921103756154,5.112488730159836,5.986472095577231,4.709517455450512,0.3652140205054699,1.2521596143272493,2.8497042537125634,2.541514598540148,5.233822290847846,2.2915145985401475,6.3091647566012625,3.569129169632987,4.8926967960366685,5.7666801614540635,4.489725521327345,1.4354015496248913,2.3223471434466707,3.919891782831985,3.6117021276595693,6.304009819967268,3.361702127659569,7.379352285720684,4.639316698752408,5.9628843251560895,6.836867690573484,5.559913050446767,5.740366088631987,6.627311682453767,8.22485632183908,7.916666666666665,10.608974358974363,7.666666666666664,11.68431682472778,8.944281237759505,10.267848864163186,11.14183222958058,9.864877589453862,-0.1428753540512142,0.7440702397705653,2.3416148791558795,2.0334252239834636,4.725732916291162,1.7834252239834631,5.801075382044579,3.0610397950763026,4.384607421479984,5.258590786897379,3.9816361467706605,0.7807018789677775,1.667647472789557,3.265192112174871,2.9570024570024556,5.649310149310153,2.707002457002455,6.724652615063571,3.984617028095294,5.308184654498977,6.182168019916371,4.905213379789652,4.879370597823805,5.766316191645585,7.363860831030899,7.055671175858484,9.747978868166182,6.805671175858483,10.823321333919598,8.083285746951322,9.406853373355004,10.280836738772399,9.003882098645681,-0.5533359514204181,0.3336096424013614,1.9311542817866756,1.6229646266142599,4.315272318921958,1.3729646266142592,5.390614784675375,2.6505791977070987,3.9741468241107807,4.848130189528175,3.571175549401457,-0.8090557481480907,0.07788984567368884,1.6754344850590028,1.3672448298865874,4.059552522194286,1.1172448298865867,5.134894987947702,2.394859400979426,3.718427027383108,4.5924103928005024,3.3154557526737842,1.1832452588029978,2.070190852624777,3.6677354920100913,3.359545836837676,6.051853529145374,3.1095458368376754,7.127195994898791,4.387160407930515,5.710728034334196,6.5847113997515905,5.307756759624873,4.218661908567678,5.105607502389458,6.703152141774772,6.394962486602356,9.087270178910055,6.144962486602355,10.162612644663472,7.422577057695195,8.746144684098876,9.620128049516271,8.343173409389554
2025-10-28 09:17:00+05:30,0.9378298041266061,1.4604597185295005,3.2710427135678426,3.3647927135678426,6.323927328952455,2.625209380234507,6.4503762225246355,4.293736603109558,5.67238137838007,6.344304302971814,5.286697139179889,0.9742688423835858,1.4968987567864802,3.307481751824822,3.4012317518248225,6.360366367209435,2.661648418491487,6.486815260781615,4.330175641366537,5.7088204166370495,6.3807433412287935,5.323136177436869,2.194712622473662,2.717342536876556,4.527925531914898,4.6216755319148985,7.580810147299511,3.882092198581563,7.7072590408716914,5.550619421456614,6.929264196727126,7.60118712131887,6.543579957526944,6.579287090558771,7.101917004961665,8.912500000000007,9.006250000000009,11.96538461538462,8.266666666666673,12.0918335089568,9.935193889541722,11.313838664812234,11.985761589403978,10.928154425612053,0.7627123145422324,1.2853422289451268,3.0959252239834685,3.1896752239834694,6.148809839368082,2.4500918906501337,6.275258732940262,4.118619113525185,5.497263888795697,6.169186813387441,5.111579649595515,1.5634394247111025,2.0860693391139966,3.8966523341523387,3.990402334152339,6.9495369495369514,3.2508190008190034,7.075985843109132,4.919346223694054,6.297990998964567,6.969913923556311,5.912306759764386,5.784958266417252,6.307588180820146,8.118171175858489,8.211921175858489,11.171055791243102,7.472337842525153,11.297504684815282,9.140865065400204,10.519509840670716,11.19143276526246,10.133825601470535,0.49262229549981107,1.0152522099027055,2.8258352049410473,2.919585204941048,5.87871982032566,2.180001871607712,6.005168713897841,3.848529094482763,5.227173869753275,5.899096794345019,4.8414896305530934,0.39673205386763943,0.9193619682705337,2.729944963308876,2.823694963308876,5.782829578693488,2.0841116299755402,5.909278472265669,3.752638852850591,5.131283628121103,5.803206552712847,4.7455993889209225,2.5514065186495962,3.0740364330524903,4.884619428090833,4.978369428090833,7.937504043475445,4.238786094757497,8.063952937047626,5.907313317632548,7.28595809290306,7.957881017494804,6.900273853702879,5.3386118494012145,5.8612417638041086,7.671824758842451,7.765574758842451,10.724709374227064,7.025991425509115,10.851158267799244,8.694518648384166,10.073163423654679,10.745086348246423,9.687479184454498
2025-10-28 09:18:00+05:30,1.9609221444408886,2.6058075673813366,4.326275775428868,4.167870603015071,7.362582141476613,3.574120603015072,8.094931983415494,5.641981942615546,6.735108085629816,7.860544444074682,6.568000075708107,2.014994972082754,2.659880395023202,4.380348603070733,4.221943430656936,7.416654969118479,3.6281934306569372,8.14900481105736,5.696054770257412,6.789180913271682,7.914617271716548,6.622072903349972,2.9187164350428327,3.5636018579832807,5.284070066030812,5.1256648936170155,8.320376432078557,4.531914893617016,9.052726274017438,6.59977623321749,7.6929023762317605,8.818338734676626,7.525794366310051,7.586801541425813,8.231686964366261,9.952155172413793,9.793749999999996,12.988461538461538,9.199999999999996,13.720811380400418,11.26786133960047,12.36098748261474,13.486423841059606,12.19387947269303,1.6536864483865314,2.298571871326979,4.01904007937451,3.8606349069607138,7.055346445422256,3.2668849069607147,7.787696287361136,5.334746246561188,6.427872389575459,7.553308748020324,6.260764379653749,2.4881528927771708,3.1330383157176183,4.85350652376515,4.695101351351353,7.889812889812895,4.101351351351354,8.622162731751775,6.169212690951828,7.262338833966099,8.387775192410963,7.095230824044389,7.042108513330086,7.686993936270533,9.407462144318064,9.249056971904269,12.44376851036581,8.655306971904269,13.176118352304691,10.723168311504743,11.816294454519014,12.941730812963879,11.649186444597305,1.9790250113865109,2.623910434326959,4.34437864237449,4.185973469960693,7.380685008422235,3.592223469960694,8.113034850361116,5.660084809561168,6.753210952575438,7.878647311020304,6.58610294265373,1.9373352305519005,2.582220653492348,4.302688861539879,4.144283689126083,7.338995227587625,3.550533689126084,8.071345069526506,5.618395028726558,6.711521171740828,7.8369575301856935,6.544413161819119,4.080451667582249,4.725337090522697,6.445805298570228,6.287400126156431,9.482111664617973,5.693650126156432,10.214461506556853,7.7615114657569055,8.854637608771176,9.980073967216041,8.687529598849467,7.085354596088199,7.730240019028646,9.450708227076177,9.292303054662382,12.487014593123924,8.698553054662382,13.219364435062804,10.766414394262856,11.859540537277127,12.984976895721992,11.692432527355418
2025-10-28 09:19:00+05:30,2.3734471974516103,3.175838597588756,5.421417431987523,5.074434673366828,8.194626981059143,4.5536013400335005,9.186723925210876,6.966253122250502,7.175529944576837,8.4928949382675,7.767348985984532,2.0855088744497445,2.8879002745868902,5.133479108985657,4.7864963503649625,7.906688658057276,4.265663017031635,8.89878560220901,6.6783147992486365,6.8875916215749715,8.204956615265633,7.479410662982667,2.8668316730209518,3.6692230731580975,5.914801907556864,5.567819148936169,8.688011456628484,5.0469858156028415,9.680108400780217,7.459637597819843,7.668914420146178,8.986279413836842,8.260733461553874,7.28651252408478,8.088903924221926,10.334482758620693,9.987499999999997,13.10769230769231,9.46666666666667,14.099789251844044,11.879318448883673,12.088595271210007,13.40596026490067,12.680414312617703,1.8149067349738186,2.617298135110964,4.862876969509731,4.515894210889036,7.63608651858135,3.9950608775557086,8.628183462733084,6.40771265977271,6.616989482099045,7.934354475789708,7.2088085235067405,2.474637012209267,3.2770284123464126,5.52260724674518,5.175624488124485,8.295816795816798,4.654791154791157,9.28791373996853,7.067442937008159,7.276719759334494,8.594084753025156,7.868538800742189,6.472464657279369,7.274856057416515,9.520434891815281,9.173452133194587,12.2936444408869,8.652618799861258,13.285741385038634,11.065270582078261,11.274547404404597,12.591912398095259,11.866366445812291,1.6670290878130243,2.46942048795017,4.7149993223489375,4.368016563728242,7.4882088714205555,3.8471832303949145,8.480305815572288,6.259835012611916,6.469111834938252,7.786476828628913,7.060930876345946,1.7857119903956544,2.5881033905328,4.833682224931567,4.486699466310872,7.606891774003186,3.9658661329775446,8.598988718154919,6.378517915194546,6.587794737520881,7.905159731211544,7.1796137789285766,3.78550327261295,4.587894672750096,6.833473507148863,6.486490748528167,9.606683056220481,5.9656574151948405,10.598780000372214,8.378309197411841,8.587586019738177,9.904951013428839,9.179405061145872,6.845033424406324,7.647424824543469,9.893003658942236,9.546020900321542,12.666213208013856,9.025187566988214,13.658310152165589,11.437839349205216,11.64711617153155,12.964481165222214,12.238935212939246
2025-10-28 09:20:00+05:30,2.2129336470405994,2.783928664522435,4.886084517414664,4.632851758793971,7.724197912640123,3.7370184254606356,8.133576205580058,5.532161394516653,6.5543573220762985,7.67300076541649,6.07411823713672,1.8729650999254628,2.4439601174072982,4.546115970299528,4.292883211678834,7.384229365524986,3.397049878345499,7.793607658464921,5.192192847401516,6.2143887749611615,7.333032218301353,5.734149690021583,2.812794654204075,3.3837896716859106,5.48594552457814,5.232712765957447,8.324058919803598,4.336879432624111,8.733437212743533,6.132022401680128,7.154218329239774,8.272861772579965,6.673979244300196,6.992581888246632,7.563576905728468,9.665732758620697,9.412500000000005,12.503846153846155,8.51666666666667,12.913224446786092,10.311809635722685,11.334005563282332,12.452649006622522,10.853766478342752,1.4203213782535178,1.9913163957353532,4.093472248627583,3.8402394900068897,6.931585643853041,2.944406156673554,7.340963936792977,4.739549125729571,5.761745053289217,6.880388496629409,5.281505968349639,2.217929963594708,2.7889249810765433,4.891080833968773,4.63784807534808,7.729194229194231,3.742014742014744,8.138572522134167,5.537157711070761,6.559353638630407,7.677997081970599,6.079114553690829,6.1717182045837795,6.742713222065616,8.844869074957845,8.591636316337151,11.682982470183303,7.695802983003816,12.092360763123239,9.490945952059834,10.513141879619479,11.63178532295967,10.0329027946799,1.81243028802204,2.3834253055038754,4.485581158396105,4.232348399775412,7.323694553621563,3.336515066442076,7.733072846561499,5.131658035498093,6.153853963057739,7.272497406397931,5.673614878118161,1.6409141097276154,2.211909127209451,4.31406498010168,4.060832221480988,7.152178375327139,3.1649988881476516,7.561556668267075,4.960141857203668,5.982337784763315,7.100981228103507,5.502098699823737,3.8902690202903587,4.461264037772194,6.563419890664424,6.310187132043731,9.401533285889883,5.414353798710395,9.810911578829819,7.209496767766412,8.231692695326059,9.35033613866625,7.75145361038648,6.554157450947593,7.1251524684294285,9.227308321321658,8.974075562700964,12.065421716547117,8.078242229367628,12.474800009487051,9.873385198423646,10.895581125983291,12.014224569323485,10.415342041043715
2025-10-28 09:21:00+05:30,2.649083568129661,3.7168703236525493,5.465663446543062,5.4214824120603,8.565713181291068,4.796482412060297,9.096271663904345,6.875800860943972,7.502323858513707,8.568005590868244,7.206086931834311,2.702509915193448,3.770296670716337,5.51908979360685,5.474908759124087,8.619139528354856,4.849908759124085,9.149698010968132,6.9292272080077595,7.555750205577494,8.621431937932032,7.2595132788980985,3.485579879473615,4.553366634996503,6.302159757887016,6.257978723404253,9.402209492635022,5.632978723404251,9.932767975248298,7.712297172287926,8.33882016985766,9.404501902212198,8.042583243178266,7.985934489402695,9.053721244925583,10.802514367816096,10.758333333333333,13.902564102564103,10.133333333333331,14.43312258517738,12.212651782217005,12.839174779786742,13.90485651214128,12.542937853107345,2.2499133545531675,3.317700110076056,5.066493232966569,5.022312198483807,8.166542967714575,4.397312198483804,8.697101450327851,6.476630647367479,7.103153644937214,8.168835377291751,6.806916718257818,3.3321261355943403,4.3999128911172285,6.148706014007741,6.104524979524979,9.248755748755746,5.479524979524976,9.779314231369023,7.558843428408651,8.185366425978385,9.251048158332923,7.88912949929899,7.618990334009007,8.686777089531896,10.435570212422409,10.391389177939647,13.535619947170414,9.766389177939644,14.06617842978369,11.84570762682332,12.472230624393053,13.53791235674759,12.175993697713658,2.650748264435446,3.7185350199583342,5.467328142848848,5.423147108366084,8.567377877596853,4.7981471083660825,9.097936360210129,6.8774655572497565,7.503988554819491,8.569670287174029,7.207751628140096,2.5520674669432735,3.619854222466162,5.368647345356675,5.3244663108739125,8.46869708010468,4.69946631087391,8.999255562717957,6.778784759757585,7.40530775732732,8.470989489681857,7.109070830647924,4.992634797785083,6.060421553307972,7.809214676198485,7.765033641715722,10.90926441094649,7.1400336417157195,11.439822893559766,9.219352090599394,9.845875088169128,10.911556820523666,9.549638161489733,7.854208873111164,8.92199562863405,10.670788751524565,10.626607717041802,13.77083848627257,10.0016077170418,14.301396968885847,12.080926165925474,12.707449163495209,13.773130895849746,12.411212236815814
2025-10-28 09:22:00+05:30,1.8938430108151594,2.3959536065532934,4.109507667648593,3.8465766331658333,6.565326633165836,3.2736599664991637,7.01896203885603,4.8256086543174215,5.6550345608431565,7.02559153382808,5.679262603034004,1.9005966696201346,2.4027072653582686,4.116261326453568,3.8533302919708086,6.572080291970812,3.280413625304139,7.0257156976610045,4.832362313122397,5.661788219648132,7.032345192633056,5.686016261838979,2.690218505308902,3.1923291010470365,4.905883162142336,4.642952127659576,7.361702127659579,4.070035460992907,7.815337533349773,5.621984148811165,6.4514100553369,7.821967028321823,6.475638097527747,7.478516377649323,7.980626973387458,9.694181034482757,9.431249999999999,12.15,8.858333333333327,12.603635405690195,10.410282021151586,11.23970792767732,12.610264900662244,11.263935969868168,1.51769625359695,2.019806849335084,3.7333609104303838,3.470429875947624,6.189179875947627,2.8975132092809543,6.64281528163782,4.449461897099212,5.278887803624947,6.6494447766098705,5.303115845815794,2.8350683842013367,3.3371789799394707,5.05073304103477,4.787802006552011,7.506552006552013,4.214885339885341,7.960187412242207,5.766834027703599,6.596259934229334,7.966816907214257,6.620487976420181,6.967954462977117,7.470065058715251,9.183619119810551,8.920688085327791,11.639438085327793,8.347771418661122,12.093073491017988,9.899720106479379,10.729146013005114,12.099702985990039,10.753374055195962,2.0637774669250173,2.5658880626631513,4.279442123758451,4.016511089275691,6.735261089275694,3.4435944226090216,7.188896494965888,4.995543110427279,5.824969016953014,7.195525989937938,5.849197059143862,2.296161474380484,2.798272070118618,4.511826131213917,4.248895096731157,6.967645096731161,3.675978430064488,7.421280502421354,5.227927117882746,6.0573530244084814,7.427909997393405,6.081581066599329,4.655261541652689,5.157372137390824,6.870926198486123,6.607995164003364,9.326745164003366,6.035078497336694,9.780380569693559,7.587027185154952,8.416453091680687,9.78701006466561,8.440681133871534,7.580927953212033,8.083038548950167,9.796592610045467,9.533661575562707,12.25241157556271,8.960744908896038,12.706046981252904,10.512693596714296,11.342119503240031,12.712676476224953,11.366347545430877
2025-10-28 09:23:00+05:30,0.6764070835874934,1.2104047526763284,2.6638580835210566,2.4095477386934654,4.948009277155008,1.6595477386934698,5.808388623835718,3.4371623097863044,4.134860673324892,5.3863689307464435,3.6044629929307526,0.7855637244560749,1.31956139354491,2.7730147243896384,2.518704379562047,5.057165918023589,1.7687043795620514,5.9175452647043,3.546318950654886,4.244017314193473,5.495525571615025,3.7136196337993344,1.732284876808921,2.266282545897756,3.7197358767424844,3.465425531914893,6.003887070376436,2.715425531914897,6.864266417057145,4.493040103007732,5.190738466546319,6.442246723967871,4.66034078615218,6.60019267822736,7.134190347316195,8.587643678160923,8.333333333333332,10.871794871794874,7.583333333333337,11.732174218475585,9.36094790442617,10.058646267964757,11.31015452538631,9.52824858757062,0.6276450099526083,1.1616426790414434,2.6150960098861717,2.3607856650585806,4.899247203520122,1.6107856650585848,5.759626550200833,3.388400236151419,4.086098599690007,5.337606857111559,3.5557009192958677,1.7766873547220334,2.3106850238108683,3.764138354655597,3.5098280098280057,6.048289548289548,2.7598280098280097,6.908668894970258,4.537442580920844,5.235140944459432,6.486649201880984,4.704743264065293,5.972894724706727,6.506892393795561,7.960345724640289,7.706035379812699,10.24449691827424,6.956035379812703,11.104876264954951,8.733649950905537,9.431348314444126,10.682856571865678,8.900950634049986,0.9004921354611217,1.4344898045499568,2.887943135394685,2.633632790567094,5.172094329028637,1.8836327905670982,6.032473675709346,3.6612473616599326,4.35894572519852,5.610453982620072,3.828548044804381,0.8682602788499909,1.402257947938826,2.8557112787835544,2.601400933955963,5.139862472417505,1.8514009339559674,6.000241819098216,3.6290155050488018,4.326713868587389,5.578222126008941,3.7963161881932503,3.3505431127661898,3.8845407818550246,5.337994112699753,5.083683767872162,7.622145306333705,4.3336837678721665,8.482524653014414,6.111298338965001,6.808996702503588,8.06050495992514,6.278599022109449,6.37672000941707,6.910717678505906,8.364171009350635,8.109860664523042,10.648322202984586,7.3598606645230475,11.508701549665295,9.137475235615883,9.83517359915447,11.086681856576021,9.304775918760331
2025-10-28 09:24:00+05:30,1.381512572496399,2.1089706539009905,3.803787255241727,3.659390703517591,6.551217626594513,2.4614740368509214,6.688203927964371,3.9172123838936246,4.704635835645543,5.753968518087125,4.242076673385761,1.2515470514605642,1.9790051328651557,3.6738217342058923,3.529425182481756,6.421252105558677,2.3315085158150866,6.558238406928536,3.7872468628577898,4.574670314609708,5.62400299705129,4.112111152349927,2.1922016562128537,2.919659737617445,4.614476338958182,4.470079787234046,7.361906710310968,3.272163120567376,7.498893011680826,4.72790146761008,5.515324919361998,6.56465760180358,5.052765757102216,6.636705202312145,7.364163283716737,9.058979885057473,8.914583333333336,11.80641025641026,7.716666666666668,11.943396557780117,9.172405013709371,9.959828465461289,11.009161147902871,9.497269303201508,0.650684067462618,1.3781421488672094,3.0729587502079463,2.92856219848381,5.820389121560732,1.7306455318171403,5.95737542293059,3.1863838788598438,3.973807330611762,5.023140013053344,3.5112481683519805,1.6919468075537518,2.4194048889583435,4.11422149029908,3.969824938574944,6.861651861651866,2.7719082719082744,6.998638163021724,4.227646618950978,5.015070070702896,6.064402753144478,4.552510908443114,5.78562993349494,6.513088014899531,8.207904616240267,8.063508064516132,10.955334987593053,6.865591397849462,11.09232128896291,8.321329744892164,9.108753196644084,10.158085879085665,8.646194034384301,1.079593093010251,1.8070511744148425,3.501867775755579,3.357471224031443,6.249298147108365,2.1595545573647734,6.386284448478223,3.6152929044074766,4.402716356159395,5.452049038600977,3.9401571938996134,0.7860603279514563,1.5135184093560476,3.2083350106967843,3.063938458972648,5.95576538204957,1.8660217923059785,6.092751683419428,3.3217601393486818,4.1091835911006,5.158516273542182,3.6466244288408185,3.2251969320570266,3.9526550134616185,5.647471614802355,5.503075063078219,8.39490198615514,4.305158396411549,8.531888287524998,5.760896743454253,6.548320195206171,7.597652877647753,6.085761032946389,5.879845609600462,6.607303691005053,8.30212029234579,8.157723740621654,11.049550663698575,6.959807073954984,11.186536965068434,8.415545420997688,9.202968872749604,10.252301555191188,8.740409710489825
